1	0.0
2	0.0
3	0.0337925741868
4	0.0354938572789
5	0.0358288331451
6	0.0849261009085
7	0.0597457754523
8	0.00960768822013
9	0.159514180499
10	0.314287074318
11	0.194477446884
12	0.354340327568
13	0.354339194125
14	0.356499811722
15	0.198636477544
16	0.198412500009
17	0.189320070477
18	0.149481802903
19	0.149529431092
20	0.0
21	0.0910905197275
22	0.248504475481
23	0.156310276388
24	0.156010482035
25	0.195795284854
26	0.28801520391
27	0.13275994132
28	0.38556407891
29	0.386212780314
30	0.385813095412
31	0.317283311495
32	0.199258309789
33	0.345180647059
34	0.305524563143
35	0.310245380669
36	0.18568986736
37	0.35427740904
38	0.318747547845
39	0.12259417469
40	0.294588794445
41	0.29453514209
42	0.176312726428
43	0.176314076359
44	0.176310376112
45	0.175895632203
46	0.176257230925
47	0.294500473812
48	0.294188771145
49	0.18487914868
50	0.0597059771256
51	0.0157224594578
52	0.129733254759
53	0.392935658337
54	0.42133834236
55	0.485561624498
56	0.0883954171343
57	0.393720555893
58	0.331895294951
59	0.202176233162
60	0.13107215656
61	0.115916921028
62	0.184258681984
63	0.386405525652
64	0.403571218732
65	0.381441773683
66	0.116908653539
67	0.172613434685
68	0.222094079523
69	0.287055100323
70	0.271539841056
71	0.278244723003
72	0.0186903806964
73	0.0
74	0.145444807259
75	0.12015975226
76	0.113728204676
77	0.00184836337759
78	0.00118349415136
79	0.00110170830676
80	0.00101917104717
81	0.00101901381011
82	0.00107283456309
83	0.00271136468548
84	0.0
85	0.0
86	0.0
87	0.0
88	0.00271136468548
89	0.00107283456309
90	0.00101901381011
91	0.00101917104717
92	0.00110170830676
93	0.00118349415136
94	0.00184836337759
95	0.0533309289944
96	0.167195746819
97	0.183223674998
98	0.207273202137
99	0.252795448569
100	0.413873105541
101	0.295716812266
102	0.0624731109964
103	0.232832358785
104	0.37233085013
105	0.322131861485
106	0.342376198376
107	0.404376361124
108	0.274111435201
109	0.10562120986
110	0.198835306878
111	0.543970342473
112	0.603391979226
113	0.529653072112
114	0.658655819155
115	0.744933915154
116	0.469822555853
117	0.041414772301
118	0.457852771703
119	0.452944779538
120	0.0717845568715
121	0.0
122	0.120655688412
123	0.073272721641
124	0.00313163145744
125	0.00238562266572
126	0.0023857214798
127	0.00237428243565
128	0.00237433979647
129	0.00246637690272
130	0.0
131	0.0
132	0.011980603794
133	0.0119314873587
134	0.0
135	0.0855053061126
136	0.159734443038
137	0.285673704505
138	0.123032196961
139	0.00195474300756
140	0.00192161568483
141	0.00192020630649
142	0.00191817048318
143	0.00202255553052
144	0.00686985163824
145	0.00626716630375
146	0.00625612537351
147	0.00626328213788
148	0.00625935905719
149	0.00654243788449
150	0.0
151	0.0856084164251
152	0.0833796912261
153	0.0
154	6.52899822295e-05
155	1.07929116745e-05
156	6.03410543481e-05
157	2.25370702878e-05
158	0.00033221477929
159	0.00137701104856
160	0.0
161	0.0
162	0.0
163	0.0
164	0.00137701104856
